order_id,order_date,order_time,num_drinks,total_cost,drink1,drink2,drink3,drink4,drink5,drink6,drink7,drink8,drink9,drink10
10010212,2023-01-02,14:45:29,10,49,0020,0045,0036,0027,0017,0030,0046,0026,0021,0011
10010213,2023-01-02,14:49:00,8,37,0013,0009,0028,0020,0033,0035,0006,0041,0000,0000
10010214,2023-01-02,14:53:42,2,9,0030,0033,0000,0000,0000,0000,0000,0000,0000,0000
10010215,2023-01-02,14:57:56,6,29,0007,0004,0026,0008,0010,0020,0000,0000,0000,0000
10010216,2023-01-02,15:04:45,1,5,0041,0000,0000,0000,0000,0000,0000,0000,0000,0000
10010217,2023-01-02,15:09:17,5,24,0017,0020,0039,0043,0016,0000,0000,0000,0000,0000
10010218,2023-01-02,15:11:49,5,23,0021,0021,0024,0025,0008,0000,0000,0000,0000,0000
10010219,2023-01-02,15:13:20,3,15,0038,0024,0013,0000,0000,0000,0000,0000,0000,0000
10010220,2023-01-02,15:16:15,9,44,0039,0021,0005,0030,0024,0010,0030,0015,0031,0000
10010221,2023-01-02,15:23:16,9,42,0019,0028,0016,0022,0015,0016,0035,0025,0001,0000
10010222,2023-01-02,15:25:23,6,27,0034,0020,0008,0042,0019,0006,0000,0000,0000,0000
10010223,2023-01-02,15:33:05,5,24,0034,0032,0014,0041,0006,0000,0000,0000,0000,0000
10010224,2023-01-02,15:40:32,3,15,0045,0034,0017,0000,0000,0000,0000,0000,0000,0000
10010225,2023-01-02,15:45:07,1,5,0031,0000,0000,0000,0000,0000,0000,0000,0000,0000
10010226,2023-01-02,15:51:55,9,45,0043,0024,0038,0006,0001,0025,0015,0010,0007,0000
10010227,2023-01-02,15:59:03,5,23,0026,0003,0018,0001,0036,0000,0000,0000,0000,0000
10010228,2023-01-02,16:06:19,10,49,0001,0029,0030,0006,0046,0040,0035,0034,0038,0015
10010229,2023-01-02,16:08:01,4,21,0007,0007,0015,0046,0000,0000,0000,0000,0000,0000
10010230,2023-01-02,16:13:33,10,49,0031,0002,0035,0039,0030,0045,0025,0030,0018,0031
10010231,2023-01-02,16:16:28,2,10,0040,0006,0000,0000,0000,0000,0000,0000,0000,0000
10010232,2023-01-02,16:20:52,1,5,0043,0000,0000,0000,0000,0000,0000,0000,0000,0000
10010233,2023-01-02,16:28:39,10,48,0017,0045,0002,0019,0015,0018,0021,0027,0009,0015
10010234,2023-01-02,16:34:21,10,48,0004,0019,0010,0037,0001,0025,0040,0017,0001,0029
10010235,2023-01-02,16:36:10,2,10,0009,0028,0000,0000,0000,0000,0000,0000,0000,0000
10010236,2023-01-02,16:41:34,4,18,0004,0038,0037,0019,0000,0000,0000,0000,0000,0000
10010237,2023-01-02,16:44:23,4,19,0016,0019,0039,0006,0000,0000,0000,0000,0000,0000
10010238,2023-01-02,16:52:17,1,5,0032,0000,0000,0000,0000,0000,0000,0000,0000,0000
10010239,2023-01-02,16:53:23,8,38,0043,0021,0012,0004,0037,0031,0038,0029,0000,0000
10010240,2023-01-02,16:55:40,6,28,0019,0018,0040,0010,0042,0008,0000,0000,0000,0000
10010241,2023-01-02,17:00:50,5,23,0018,0043,0033,0032,0041,0000,0000,0000,0000,0000
10010242,2023-01-02,17:03:26,4,19,0020,0010,0012,0013,0000,0000,0000,0000,0000,0000
10010243,2023-01-02,17:11:12,2,8,0035,0022,0000,0000,0000,0000,0000,0000,0000,0000
10010244,2023-01-02,17:13:49,4,21,0008,0043,0004,0044,0000,0000,0000,0000,0000,0000
10010245,2023-01-02,17:19:45,4,19,0001,0035,0012,0032,0000,0000,0000,0000,0000,0000
10010246,2023-01-02,17:27:10,10,47,0033,0039,0030,0007,0036,0017,0025,0034,0005,0042
10010247,2023-01-02,17:32:22,8,41,0026,0029,0022,0040,0011,0044,0045,0009,0000,0000
10010248,2023-01-03,11:01:42,7,35,0030,0008,0026,0040,0002,0039,0004,0000,0000,0000
10010249,2023-01-03,11:04:26,8,38,0005,0023,0030,0037,0013,0042,0046,0035,0000,0000
10010250,2023-01-03,11:09:14,7,32,0013,0022,0021,0027,0010,0023,0043,0000,0000,0000
10010251,2023-01-03,11:10:56,5,23,0015,0023,0020,0041,0032,0000,0000,0000,0000,0000
10010252,2023-01-03,11:14:59,9,45,0007,0008,0031,0043,0012,0026,0005,0009,0009,0000
10010253,2023-01-03,11:17:54,5,25,0001,0031,0008,0001,0031,0000,0000,0000,0000,0000
10010254,2023-01-03,11:20:06,9,41,0044,0033,0006,0018,0001,0035,0021,0019,0032,0000
10010255,2023-01-03,11:21:53,6,27,0026,0042,0033,0019,0035,0008,0000,0000,0000,0000
10010256,2023-01-03,11:24:05,8,38,0028,0006,0024,0021,0007,0037,0026,0003,0000,0000
10010257,2023-01-03,11:27:35,3,15,0012,0028,0025,0000,0000,0000,0000,0000,0000,0000
10010258,2023-01-03,11:31:22,5,24,0039,0034,0004,0025,0006,0000,0000,0000,0000,0000
10010259,2023-01-03,11:33:51,7,34,0018,0026,0030,0032,0037,0046,0039,0000,0000,0000
10010260,2023-01-03,11:37:22,10,50,0020,0011,0003,0016,0042,0044,0012,0010,0029,0010
10010261,2023-01-03,11:42:16,4,18,0013,0018,0023,0005,0000,0000,0000,0000,0000,0000
10010262,2023-01-03,11:44:13,4,20,0023,0045,0044,0019,0000,0000,0000,0000,0000,0000
10010263,2023-01-03,11:47:02,6,28,0034,0025,0029,0038,0018,0040,0000,0000,0000,0000
10010264,2023-01-03,11:50:48,3,14,0037,0041,0042,0000,0000,0000,0000,0000,0000,0000
10010265,2023-01-03,11:52:43,6,29,0017,0015,0031,0006,0034,0001,0000,0000,0000,0000
10010266,2023-01-03,11:57:21,9,44,0004,0032,0015,0044,0031,0011,0039,0022,0033,0000
10010267,2023-01-03,12:01:10,5,23,0021,0039,0010,0037,0028,0000,0000,0000,0000,0000
10010268,2023-01-03,12:05:22,9,42,0007,0036,0016,0018,0003,0028,0022,0043,0012,0000
10010269,2023-01-03,12:09:01,9,40,0022,0032,0004,0034,0015,0021,0037,0036,0002,0000
10010270,2023-01-03,12:13:26,2,9,0004,0021,0000,0000,0000,0000,0000,0000,0000,0000
10010271,2023-01-03,12:16:34,10,45,0006,0037,0013,0022,0014,0002,0034,0018,0009,0022
10010272,2023-01-03,12:21:29,2,10,0006,0043,0000,0000,0000,0000,0000,0000,0000,0000
10010273,2023-01-03,12:23:44,1,5,0004,0000,0000,0000,0000,0000,0000,0000,0000,0000
10010274,2023-01-03,12:25:08,3,13,0011,0022,0021,0000,0000,0000,0000,0000,0000,0000
10010275,2023-01-03,12:26:50,5,23,0018,0001,0026,0023,0015,0000,0000,0000,0000,0000
10010276,2023-01-03,12:29:18,6,31,0016,0003,0045,0013,0002,0026,0000,0000,0000,0000
10010277,2023-01-03,12:30:30,4,20,0027,0040,0004,0025,0000,0000,0000,0000,0000,0000
10010278,2023-01-03,12:32:02,9,41,0015,0015,0001,0037,0020,0008,0018,0034,0032,0000
10010279,2023-01-03,12:34:24,4,20,0041,0003,0027,0008,0000,0000,0000,0000,0000,0000
10010280,2023-01-03,12:36:47,7,34,0009,0042,0014,0041,0024,0019,0043,0000,0000,0000
10010281,2023-01-03,12:41:39,3,14,0035,0030,0003,0000,0000,0000,0000,0000,0000,0000
10010282,2023-01-03,12:46:00,1,5,0005,0000,0000,0000,0000,0000,0000,0000,0000,0000
10010283,2023-01-03,12:49:01,4,19,0041,0029,0027,0034,0000,0000,0000,0000,0000,0000
10010284,2023-01-03,12:54:00,3,14,0039,0032,0034,0000,0000,0000,0000,0000,0000,0000
10010285,2023-01-03,12:57:57,9,46,0030,0032,0027,0031,0038,0027,0012,0038,0046,0000
10010286,2023-01-03,13:02:08,6,27,0037,0039,0033,0032,0040,0033,0000,0000,0000,0000
10010287,2023-01-03,13:03:44,3,14,0023,0028,0040,0000,0000,0000,0000,0000,0000,0000
10010288,2023-01-03,13:07:46,2,10,0029,0015,0000,0000,0000,0000,0000,0000,0000,0000
10010289,2023-01-03,13:08:52,7,33,0014,0043,0021,0039,0043,0034,0016,0000,0000,0000
10010290,2023-01-03,13:11:58,10,50,0017,0033,0017,0038,0044,0030,0016,0028,0026,0017
10010291,2023-01-03,13:13:03,3,14,0017,0013,0022,0000,0000,0000,0000,0000,0000,0000
10010292,2023-01-03,13:17:16,7,36,0030,0004,0001,0013,0005,0044,0009,0000,0000,0000
10010293,2023-01-03,13:21:00,3,14,0041,0022,0031,0000,0000,0000,0000,0000,0000,0000
10010294,2023-01-03,13:25:53,7,32,0042,0039,0007,0022,0016,0036,0021,0000,0000,0000
10010295,2023-01-03,13:28:13,3,13,0036,0037,0030,0000,0000,0000,0000,0000,0000,0000
10010296,2023-01-03,13:31:35,7,35,0037,0046,0007,0046,0038,0009,0019,0000,0000,0000
10010297,2023-01-03,13:33:45,3,15,0007,0012,0029,0000,0000,0000,0000,0000,0000,0000
10010298,2023-01-03,13:38:06,8,38,0036,0025,0004,0001,0015,0025,0036,0025,0000,0000
10010299,2023-01-03,13:40:47,2,10,0030,0009,0000,0000,0000,0000,0000,0000,0000,0000
10010300,2023-01-03,13:45:14,6,26,0035,0014,0006,0034,0034,0034,0000,0000,0000,0000
10010301,2023-01-03,13:49:29,9,42,0028,0035,0007,0016,0039,0041,0022,0033,0015,0000
10010302,2023-01-03,13:52:56,7,32,0018,0035,0041,0019,0044,0023,0015,0000,0000,0000
10010303,2023-01-03,13:56:11,4,19,0030,0012,0024,0022,0000,0000,0000,0000,0000,0000
10010304,2023-01-03,14:00:25,2,11,0015,0046,0000,0000,0000,0000,0000,0000,0000,0000
10010305,2023-01-03,14:02:31,10,48,0004,0001,0013,0014,0034,0014,0035,0009,0038,0014
10010306,2023-01-03,14:04:21,2,9,0034,0031,0000,0000,0000,0000,0000,0000,0000,0000
10010307,2023-01-03,14:08:43,9,44,0030,0012,0024,0025,0021,0039,0040,0025,0043,0000
10010308,2023-01-03,14:11:12,5,24,0026,0030,0027,0018,0043,0000,0000,0000,0000,0000
10010309,2023-01-03,14:14:47,3,14,0040,0019,0028,0000,0000,0000,0000,0000,0000,0000
10010310,2023-01-03,14:17:23,3,15,0008,0016,0041,0000,0000,0000,0000,0000,0000,0000
10010311,2023-01-03,14:19:09,8,41,0024,0041,0005,0043,0032,0045,0009,0005,0000,0000
10010312,2023-01-03,14:22:01,8,38,0012,0020,0025,0020,0009,0025,0010,0008,0000,0000
10010313,2023-01-03,14:26:32,6,28,0046,0018,0018,0015,0023,0043,0000,0000,0000,0000
10010314,2023-01-03,14:29:43,1,5,0009,0000,0000,0000,0000,0000,0000,0000,0000,0000
10010315,2023-01-03,14:33:28,2,10,0007,0015,0000,0000,0000,0000,0000,0000,0000,0000
10010316,2023-01-03,14:38:08,6,30,0045,0037,0024,0024,0029,0015,0000,0000,0000,0000
10010317,2023-01-03,14:42:06,2,10,0028,0038,0000,0000,0000,0000,0000,0000,0000,0000
10010318,2023-01-03,14:46:33,3,17,0028,0046,0045,0000,0000,0000,0000,0000,0000,0000
10010319,2023-01-03,14:49:15,10,47,0031,0043,0008,0014,0001,0017,0033,0037,0020,0004
10010320,2023-01-03,14:51:29,4,18,0033,0036,0038,0040,0000,0000,0000,0000,0000,0000
10010321,2023-01-03,14:54:28,9,44,0044,0017,0033,0025,0022,0039,0005,0011,0026,0000
10010322,2023-01-03,14:56:15,1,5,0041,0000,0000,0000,0000,0000,0000,0000,0000,0000
10010323,2023-01-03,15:00:32,3,16,0003,0044,0002,0000,0000,0000,0000,0000,0000,0000
10010324,2023-01-03,15:04:19,1,4,0018,0000,0000,0000,0000,0000,0000,0000,0000,0000
10010325,2023-01-03,15:08:10,3,14,0036,0006,0001,0000,0000,0000,0000,0000,0000,0000
10010326,2023-01-03,15:11:06,6,28,0006,0003,0042,0034,0038,0018,0000,0000,0000,0000
10010327,2023-01-03,15:12:44,5,25,0039,0026,0014,0009,0030,0000,0000,0000,0000,0000
10010328,2023-01-03,15:16:40,8,38,0026,0034,0024,0010,0045,0022,0023,0038,0000,0000
10010329,2023-01-03,15:19:59,10,51,0030,0046,0026,0046,0004,0019,0017,0044,0015,0023
10010330,2023-01-03,15:23:34,2,10,0029,0016,0000,0000,0000,0000,0000,0000,0000,0000
10010331,2023-01-03,15:26:55,1,5,0026,0000,0000,0000,0000,0000,0000,0000,0000,0000
10010332,2023-01-03,15:29:58,10,47,0025,0022,0042,0036,0024,0004,0027,0003,0033,0027
10010333,2023-01-03,15:31:50,5,23,0001,0014,0018,0036,0010,0000,0000,0000,0000,0000
10010334,2023-01-03,15:33:10,7,33,0046,0021,0034,0019,0005,0002,0016,0000,0000,0000
10010335,2023-01-03,15:36:09,6,29,0030,0012,0001,0005,0037,0016,0000,0000,0000,0000
10010336,2023-01-03,15:39:19,9,44,0014,0032,0035,0042,0032,0007,0041,0028,0032,0000
10010337,2023-01-03,15:40:29,5,21,0037,0033,0009,0022,0034,0000,0000,0000,0000,0000
10010338,2023-01-03,15:43:40,10,48,0013,0029,0042,0034,0012,0032,0021,0022,0025,0044
10010339,2023-01-03,15:48:20,6,28,0037,0029,0022,0028,0030,0014,0000,0000,0000,0000
10010340,2023-01-03,15:50:13,10,48,0043,0018,0042,0043,0002,0019,0041,0042,0028,0002
10010341,2023-01-03,15:54:15,7,33,0016,0040,0017,0018,0043,0029,0035,0000,0000,0000
10010342,2023-01-03,15:56:48,4,19,0013,0042,0024,0022,0000,0000,0000,0000,0000,0000
10010343,2023-01-03,16:01:31,4,20,0030,0030,0014,0002,0000,0000,0000,0000,0000,0000
10010344,2023-01-03,16:05:35,9,43,0040,0035,0039,0020,0028,0031,0044,0020,0013,0000
10010345,2023-01-03,16:09:57,8,40,0039,0045,0034,0018,0032,0014,0032,0046,0000,0000
10010346,2023-01-03,16:14:29,10,50,0029,0035,0046,0028,0002,0013,0034,0045,0012,0015
10010347,2023-01-03,16:18:57,1,5,0030,0000,0000,0000,0000,0000,0000,0000,0000,0000
10010348,2023-01-03,16:21:36,10,49,0009,0008,0028,0020,0015,0002,0044,0036,0042,0042
10010349,2023-01-03,16:22:58,7,32,0033,0030,0018,0037,0007,0043,0002,0000,0000,0000
10010350,2023-01-03,16:24:23,1,5,0031,0000,0000,0000,0000,0000,0000,0000,0000,0000
10010351,2023-01-03,16:27:24,4,19,0030,0019,0005,0007,0000,0000,0000,0000,0000,0000
10010352,2023-01-03,16:31:14,6,30,0010,0039,0012,0014,0040,0016,0000,0000,0000,0000
10010353,2023-01-03,16:34:45,6,27,0018,0038,0043,0017,0034,0036,0000,0000,0000,0000
10010354,2023-01-03,16:37:14,10,50,0041,0002,0017,0017,0008,0042,0039,0014,0039,0001
10010355,2023-01-03,16:41:05,2,9,0022,0028,0000,0000,0000,0000,0000,0000,0000,0000
10010356,2023-01-03,16:44:35,9,42,0012,0038,0028,0021,0013,0014,0035,0018,0024,0000
10010357,2023-01-03,16:46:48,1,5,0028,0000,0000,0000,0000,0000,0000,0000,0000,0000
10010358,2023-01-03,16:51:08,4,21,0045,0011,0030,0043,0000,0000,0000,0000,0000,0000
10010359,2023-01-03,16:53:15,7,34,0014,0039,0034,0004,0029,0040,0031,0000,0000,0000
10010360,2023-01-03,16:57:32,2,9,0036,0031,0000,0000,0000,0000,0000,0000,0000,0000
10010361,2023-01-03,17:00:11,5,26,0046,0010,0030,0032,0043,0000,0000,0000,0000,0000
10010362,2023-01-03,17:04:27,3,15,0016,0009,0028,0000,0000,0000,0000,0000,0000,0000
10010363,2023-01-03,17:07:30,8,37,0030,0033,0034,0032,0041,0021,0008,0030,0000,0000
10010364,2023-01-03,17:11:14,7,35,0026,0046,0006,0022,0040,0006,0029,0000,0000,0000
10010365,2023-01-03,17:12:29,1,5,0001,0000,0000,0000,0000,0000,0000,0000,0000,0000
10010366,2023-01-03,17:13:49,8,36,0035,0023,0015,0011,0029,0020,0033,0040,0000,0000
10010367,2023-01-03,17:18:09,8,38,0015,0013,0002,0011,0043,0035,0004,0021,0000,0000
10010368,2023-01-03,17:19:27,4,18,0021,0010,0019,0007,0000,0000,0000,0000,0000,0000
10010369,2023-01-03,17:22:54,6,30,0039,0011,0015,0046,0004,0019,0000,0000,0000,0000
10010370,2023-01-03,17:24:47,3,14,0007,0020,0002,0000,0000,0000,0000,0000,0000,0000
10010371,2023-01-03,17:28:32,5,25,0041,0008,0008,0005,0030,0000,0000,0000,0000,0000
10010372,2023-01-03,17:30:54,7,32,0037,0023,0017,0041,0026,0033,0013,0000,0000,0000
10010373,2023-01-03,17:32:10,7,34,0020,0011,0027,0005,0025,0039,0032,0000,0000,0000
10010374,2023-01-03,17:33:29,1,5,0008,0000,0000,0000,0000,0000,0000,0000,0000,0000
10010375,2023-01-03,17:34:47,1,5,0042,0000,0000,0000,0000,0000,0000,0000,0000,0000
10010376,2023-01-03,17:39:39,2,9,0037,0016,0000,0000,0000,0000,0000,0000,0000,0000
10010377,2023-01-03,17:41:24,7,34,0026,0034,0032,0026,0013,0007,0038,0000,0000,0000
10010378,2023-01-03,17:42:44,8,41,0009,0019,0017,0017,0043,0044,0044,0011,0000,0000
10010379,2023-01-03,17:44:58,1,4,0033,0000,0000,0000,0000,0000,0000,0000,0000,0000
10010380,2023-01-03,17:48:45,5,24,0006,0002,0006,0034,0026,0000,0000,0000,0000,0000
10010381,2023-01-03,17:51:41,2,10,0013,0024,0000,0000,0000,0000,0000,0000,0000,0000
10010382,2023-01-03,17:55:05,3,13,0019,0019,0014,0000,0000,0000,0000,0000,0000,0000
10010383,2023-01-03,17:58:11,4,19,0015,0043,0008,0033,0000,0000,0000,0000,0000,0000
10010384,2023-01-03,18:01:50,7,35,0041,0003,0040,0012,0031,0010,0042,0000,0000,0000
10010385,2023-01-03,18:05:48,2,11,0027,0046,0000,0000,0000,0000,0000,0000,0000,0000
10010386,2023-01-03,18:07:28,6,29,0010,0032,0029,0036,0007,0038,0000,0000,0000,0000
10010387,2023-01-03,18:11:05,8,39,0044,0013,0034,0029,0039,0043,0014,0019,0000,0000
10010388,2023-01-03,18:13:06,3,14,0014,0036,0003,0000,0000,0000,0000,0000,0000,0000
10010389,2023-01-03,18:17:26,9,42,0003,0006,0014,0021,0029,0023,0007,0035,0015,0000
10010390,2023-01-03,18:20:24,10,49,0044,0020,0015,0039,0022,0017,0045,0032,0014,0036
10010391,2023-01-04,11:01:48,9,43,0012,0016,0018,0001,0042,0016,0012,0003,0036,0000
10010392,2023-01-04,11:06:39,7,37,0013,0026,0044,0015,0032,0044,0013,0000,0000,0000
10010393,2023-01-04,11:07:50,4,20,0017,0026,0042,0032,0000,0000,0000,0000,0000,0000
10010394,2023-01-04,11:09:42,5,23,0033,0023,0043,0040,0003,0000,0000,0000,0000,0000
10010395,2023-01-04,11:13:59,1,5,0011,0000,0000,0000,0000,0000,0000,0000,0000,0000
10010396,2023-01-04,11:18:00,6,30,0046,0026,0022,0017,0005,0028,0000,0000,0000,0000
10010397,2023-01-04,11:20:10,10,48,0037,0029,0015,0005,0014,0041,0017,0029,0010,0021
10010398,2023-01-04,11:21:13,8,39,0017,0021,0044,0004,0031,0025,0043,0023,0000,0000
10010399,2023-01-04,11:23:35,1,5,0039,0000,0000,0000,0000,0000,0000,0000,0000,0000
10010400,2023-01-04,11:24:51,6,31,0007,0043,0031,0004,0045,0016,0000,0000,0000,0000
10010401,2023-01-04,11:29:27,8,39,0008,0035,0027,0036,0002,0044,0031,0043,0000,0000
10010402,2023-01-04,11:30:56,6,30,0030,0027,0002,0026,0005,0003,0000,0000,0000,0000
10010403,2023-01-04,11:35:20,1,4,0022,0000,0000,0000,0000,0000,0000,0000,0000,0000
10010404,2023-01-04,11:40:14,4,18,0020,0023,0016,0004,0000,0000,0000,0000,0000,0000
10010405,2023-01-04,11:45:06,2,11,0046,0003,0000,0000,0000,0000,0000,0000,0000,0000
10010406,2023-01-04,11:46:15,4,19,0011,0023,0013,0024,0000,0000,0000,0000,0000,0000
10010407,2023-01-04,11:48:24,4,19,0015,0035,0039,0015,0000,0000,0000,0000,0000,0000
10010408,2023-01-04,11:51:00,3,16,0026,0040,0044,0000,0000,0000,0000,0000,0000,0000
10010409,2023-01-04,11:54:37,8,38,0037,0044,0005,0034,0026,0029,0003,0018,0000,0000
10010410,2023-01-04,11:57:34,3,15,0045,0026,0035,0000,0000,0000,0000,0000,0000,0000
10010411,2023-01-04,12:02:01,6,31,0046,0028,0042,0039,0007,0013,0000,0000,0000,0000
10010412,2023-01-04,12:06:04,3,14,0010,0028,0023,0000,0000,0000,0000,0000,0000,0000
10010413,2023-01-04,12:09:26,10,51,0044,0035,0019,0014,0003,0046,0042,0046,0025,0009
10010414,2023-01-04,12:11:01,4,19,0045,0021,0033,0031,0000,0000,0000,0000,0000,0000
10010415,2023-01-04,12:14:47,6,29,0016,0017,0016,0028,0019,0043,0000,0000,0000,0000
10010416,2023-01-04,12:18:13,3,14,0001,0002,0020,0000,0000,0000,0000,0000,0000,0000
10010417,2023-01-04,12:20:14,2,8,0018,0034,0000,0000,0000,0000,0000,0000,0000,0000
10010418,2023-01-04,12:24:52,6,28,0030,0043,0018,0020,0028,0011,0000,0000,0000,0000
10010419,2023-01-04,12:28:09,1,4,0034,0000,0000,0000,0000,0000,0000,0000,0000,0000
10010420,2023-01-04,12:31:35,5,24,0018,0014,0011,0005,0013,0000,0000,0000,0000,0000
10010421,2023-01-04,12:35:49,6,28,0037,0041,0020,0043,0006,0014,0000,0000,0000,0000
10010422,2023-01-04,12:37:22,8,38,0021,0028,0033,0013,0012,0025,0031,0030,0000,0000
10010423,2023-01-04,12:41:14,4,18,0021,0022,0031,0043,0000,0000,0000,0000,0000,0000
10010424,2023-01-04,12:45:09,5,23,0040,0006,0017,0034,0035,0000,0000,0000,0000,0000
10010425,2023-01-04,12:49:11,4,19,0004,0032,0011,0034,0000,0000,0000,0000,0000,0000
10010426,2023-01-04,12:51:43,1,5,0011,0000,0000,0000,0000,0000,0000,0000,0000,0000
10010427,2023-01-04,12:53:04,9,43,0044,0007,0021,0023,0015,0006,0008,0010,0035,0000
10010428,2023-01-04,12:55:41,6,27,0037,0040,0020,0006,0023,0043,0000,0000,0000,0000
10010429,2023-01-04,12:56:45,9,45,0028,0026,0040,0032,0034,0007,0002,0015,0045,0000
10010430,2023-01-04,13:01:31,8,38,0045,0030,0011,0035,0018,0033,0003,0031,0000,0000
10010431,2023-01-04,13:05:02,2,9,0043,0022,0000,0000,0000,0000,0000,0000,0000,0000
10010432,2023-01-04,13:09:44,9,44,0040,0040,0021,0002,0038,0035,0006,0027,0045,0000
10010433,2023-01-04,13:12:11,3,14,0006,0022,0009,0000,0000,0000,0000,0000,0000,0000
10010434,2023-01-04,13:16:45,5,25,0039,0002,0045,0019,0025,0000,0000,0000,0000,0000
10010435,2023-01-04,13:20:17,10,47,0021,0030,0005,0010,0028,0023,0005,0012,0037,0012
10010436,2023-01-04,13:21:59,2,10,0003,0017,0000,0000,0000,0000,0000,0000,0000,0000
10010437,2023-01-04,13:25:37,7,35,0031,0024,0003,0020,0027,0046,0013,0000,0000,0000
10010438,2023-01-04,13:29:24,4,20,0013,0010,0039,0031,0000,0000,0000,0000,0000,0000
10010439,2023-01-04,13:34:19,3,14,0030,0021,0039,0000,0000,0000,0000,0000,0000,0000
10010440,2023-01-04,13:38:17,4,19,0024,0015,0021,0026,0000,0000,0000,0000,0000,0000
10010441,2023-01-04,13:42:43,3,16,0044,0010,0031,0000,0000,0000,0000,0000,0000,0000
10010442,2023-01-04,13:44:22,7,36,0039,0046,0019,0001,0042,0043,0046,0000,0000,0000
10010443,2023-01-04,13:48:30,2,11,0004,0046,0000,0000,0000,0000,0000,0000,0000,0000
10010444,2023-01-04,13:52:44,3,14,0021,0042,0012,0000,0000,0000,0000,0000,0000,0000
10010445,2023-01-04,13:56:50,7,33,0044,0043,0019,0037,0035,0024,0025,0000,0000,0000
10010446,2023-01-04,14:01:26,2,9,0036,0013,0000,0000,0000,0000,0000,0000,0000,0000
10010447,2023-01-04,14:04:50,5,23,0028,0008,0043,0035,0018,0000,0000,0000,0000,0000
10010448,2023-01-04,14:07:13,3,15,0043,0032,0027,0000,0000,0000,0000,0000,0000,0000
10010449,2023-01-04,14:11:05,4,19,0043,0002,0034,0005,0000,0000,0000,0000,0000,0000
10010450,2023-01-04,14:15:58,10,48,0014,0017,0039,0004,0005,0020,0045,0034,0030,0037
10010451,2023-01-04,14:18:44,6,29,0013,0009,0018,0031,0010,0028,0000,0000,0000,0000
10010452,2023-01-04,14:20:05,5,24,0041,0024,0021,0010,0003,0000,0000,0000,0000,0000
10010453,2023-01-04,14:23:06,4,19,0043,0014,0031,0018,0000,0000,0000,0000,0000,0000
10010454,2023-01-04,14:25:36,1,5,0015,0000,0000,0000,0000,0000,0000,0000,0000,0000
10010455,2023-01-04,14:30:09,3,16,0040,0046,0014,0000,0000,0000,0000,0000,0000,0000
10010456,2023-01-04,14:33:45,6,29,0026,0042,0012,0019,0028,0010,0000,0000,0000,0000
10010457,2023-01-04,14:34:53,6,29,0037,0007,0028,0026,0040,0026,0000,0000,0000,0000
10010458,2023-01-04,14:36:06,5,24,0036,0042,0042,0029,0012,0000,0000,0000,0000,0000
10010459,2023-01-04,14:38:31,9,42,0011,0011,0014,0008,0019,0033,0007,0035,0043,0000
10010460,2023-01-04,14:42:57,7,33,0045,0037,0003,0017,0019,0021,0007,0000,0000,0000
10010461,2023-01-04,14:47:20,4,21,0038,0013,0029,0045,0000,0000,0000,0000,0000,0000
10010462,2023-01-04,14:51:04,3,15,0040,0040,0010,0000,0000,0000,0000,0000,0000,0000
10010463,2023-01-04,14:54:39,4,20,0040,0023,0010,0046,0000,0000,0000,0000,0000,0000
10010464,2023-01-04,14:57:19,5,25,0030,0028,0046,0023,0029,0000,0000,0000,0000,0000
10010465,2023-01-04,15:01:36,5,25,0044,0010,0024,0033,0029,0000,0000,0000,0000,0000
10010466,2023-01-04,15:05:42,4,21,0038,0006,0046,0007,0000,0000,0000,0000,0000,0000
10010467,2023-01-04,15:09:38,9,42,0010,0023,0009,0023,0036,0028,0025,0046,0020,0000
10010468,2023-01-04,15:12:09,1,5,0003,0000,0000,0000,0000,0000,0000,0000,0000,0000
